record,member_index,epsilon,stride,frame_time,maximum_time,position_velocity_relative_l2_error,velocity_force_relative_l2_error,force_generator_relative_l2_error,generator_second_relative_l2_error,tangent_innovation_rms,tangent_innovation_lag1_correlation,tangent_innovation_squared_norm_lag1_correlation,symmetric_tangent_residual_rms,symmetric_tangent_residual_lag1_correlation,symmetric_tangent_residual_squared_norm_lag1_correlation,symmetric_tangent_residual_max_abs_component_excess_kurtosis,symmetric_tangent_residual_normalized_mean,dump_float_format_verified,fit_parameters_from_macro_observables,thermodynamic_claim_allowed,reference_epsilon,symmetric_residual_cross_epsilon_relative_l2_error,symmetric_residual_cross_epsilon_correlation,maximum_symmetric_residual_cross_epsilon_relative_l2_error,minimum_symmetric_residual_cross_epsilon_correlation
resolution_aggregate,,0.001,1,0.001,0.2,0.0054715487212895365,0.0038597011432302936,0.12475643193796035,0.295694211109454,298.2955004949869,0.12453719660349195,-0.0011549058506354992,234.74990256956633,0.5020699991293648,0.4973178650191494,326.76913986948654,1.4753959110298611,1.0,0.0,0.0,,,,,
resolution_member,1,0.001,1,0.001,0.2,,,,,140.91633770326257,0.4459485340770686,0.3897907199414682,138.21960571807043,0.4166451188688275,0.33248923796505125,1.298176408680102,0.9472645693449712,1.0,0.0,0.0,,,,,
resolution_member,2,0.001,1,0.001,0.2,,,,,170.8974596958616,0.6725864959300392,0.7672177057416744,163.47882687744692,0.6342223374541878,0.7152105432509754,6.785758033142459,0.6294979402442166,1.0,0.0,0.0,,,,,
resolution_member,3,0.001,1,0.001,0.2,,,,,152.96527273483943,0.5639706605933259,0.46852855205808996,147.46750125980412,0.5183915836239981,0.4114922722293085,7.274036771940251,0.570428255340582,1.0,0.0,0.0,,,,,
resolution_member,4,0.001,1,0.001,0.2,,,,,612.092749088196,0.020847100627197,-0.005499867279262812,441.39838117572157,0.49236072136637493,0.4939918213518988,90.50776470634577,2.08863649291993,1.0,0.0,0.0,,,,,
resolution_member,5,0.001,1,0.001,0.2,,,,,107.71104322790654,0.4467209151056116,0.2531690830216353,115.04469457925279,0.4971797408029955,0.3481553595749936,2.4019400808997116,2.6247473177558494,1.0,0.0,0.0,,,,,
resolution_member,6,0.001,1,0.001,0.2,,,,,170.2980591630329,0.5041776128499321,0.3632655208252103,181.79223072038556,0.5537448541408122,0.44068278905179925,13.085798624132426,1.1097507238217919,1.0,0.0,0.0,,,,,
resolution_member,7,0.001,1,0.001,0.2,,,,,137.22234075288202,0.5620631080452324,0.5187671006087118,135.8055931294411,0.5502319503343712,0.48434138778331426,3.4971440348059923,1.2693348464199523,1.0,0.0,0.0,,,,,
resolution_member,8,0.001,1,0.001,0.2,,,,,453.08863616671135,0.04097215511744962,-0.0048535913904524134,337.2300356589805,0.4684547099071256,0.4916420729951479,83.39863777613692,0.9554453721883174,1.0,0.0,0.0,,,,,
resolution_aggregate,,0.002,1,0.001,0.2,0.002752211341279968,0.0025796200018859913,0.08346098039178794,0.17523595721476087,184.91581282091505,0.35258633807418044,0.026752992710245727,165.73399836806107,0.5197639141560004,0.49427246181563467,39.16465582788839,0.7094444453467799,1.0,0.0,0.0,,,,,
resolution_member,1,0.002,1,0.001,0.2,,,,,169.39785416487965,0.297193940906101,0.0010751662948875556,153.2149172119396,0.4206026910292676,0.4069041679580373,15.434056772418224,1.4237060087208888,1.0,0.0,0.0,,,,,
resolution_member,2,0.002,1,0.001,0.2,,,,,281.266556487273,0.2741514988983923,0.0030558750981351155,228.94626716889346,0.5801598197248314,0.500095144214261,40.83183409988362,0.7905646390592899,1.0,0.0,0.0,,,,,
resolution_member,3,0.002,1,0.001,0.2,,,,,198.27585643253963,0.34859635529421834,0.010359816887760307,174.68600612641734,0.5198597386874771,0.4502201064535086,33.62167371826795,1.0771722358609683,1.0,0.0,0.0,,,,,
resolution_member,4,0.002,1,0.001,0.2,,,,,140.84048225455672,0.5373542434793764,0.5623356382570069,132.573397126316,0.4506894436559704,0.5095711418100907,5.198130849969216,3.6782336686862065,1.0,0.0,0.0,,,,,
resolution_member,5,0.002,1,0.001,0.2,,,,,107.40819261098645,0.4527090709133902,0.2509985043993865,114.80870681051563,0.5018676679426123,0.34598463663777224,2.544002374562054,2.6262472648521187,1.0,0.0,0.0,,,,,
resolution_member,6,0.002,1,0.001,0.2,,,,,170.608595327093,0.5025122110558956,0.3647658581786417,182.1017980660253,0.5519835372333834,0.44145306067805606,12.98159193582439,1.1085234055255306,1.0,0.0,0.0,,,,,
resolution_member,7,0.002,1,0.001,0.2,,,,,210.99399982425922,0.2317660229888548,0.027888712416064075,174.71980373890375,0.5379406649203343,0.528162732597002,54.796041443634465,1.2300371468522282,1.0,0.0,0.0,,,,,
resolution_member,8,0.002,1,0.001,0.2,,,,,146.39916860709337,0.513064454751776,0.43446850664602077,137.44395735982667,0.43471321998728557,0.44183085166430974,4.067312991297305,0.4886971275528387,1.0,0.0,0.0,,,,,
resolution_cross_epsilon,1,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.4890854099713448,0.8975212179270112,,
resolution_cross_epsilon,2,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.9029438860316176,0.7670826785910917,,
resolution_cross_epsilon,3,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.603054078015077,0.860875315624639,,
resolution_cross_epsilon,4,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.9562755215064818,0.2821040819198895,,
resolution_cross_epsilon,5,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.06334357312887577,0.9979353264671323,,
resolution_cross_epsilon,6,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.06557573149218873,0.9978548572706213,,
resolution_cross_epsilon,7,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.80447100976244,0.7791972043740424,,
resolution_cross_epsilon,8,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.9112097905177685,0.4135986890262676,,
resolution_cross_epsilon_aggregate,,0.002,1,0.001,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.5994948750532243,0.7495211714000869,0.9562755215064818,0.2821040819198895
resolution_aggregate,,0.001,2,0.002,0.2,0.0029021598011775363,0.0058349095403231795,0.06713245183530342,0.24358840004790633,509.40707558147216,0.12278009222627155,-0.0014115222388651402,392.2250518177437,0.36235918938260087,0.4937557938654464,276.50488776284953,1.1979220405968132,1.0,0.0,0.0,,,,,
resolution_member,1,0.001,2,0.002,0.2,,,,,267.9014897750818,0.2727773292266048,0.29350620557454415,231.80742423246753,0.04099248340209628,0.1867330211886213,1.6753866106875437,0.817113715565093,1.0,0.0,0.0,,,,,
resolution_member,2,0.001,2,0.002,0.2,,,,,344.0077911389866,0.4661300212826566,0.5247636262140146,297.8956939862141,0.2644776042684015,0.5389194484986731,7.876069734755202,0.49240913890646754,1.0,0.0,0.0,,,,,
resolution_member,3,0.001,2,0.002,0.2,,,,,292.0616844239305,0.42796983803357913,0.47012292687810797,252.89950056330832,0.19482933838536737,0.29276539355206904,6.16287738318146,0.47120586831456596,1.0,0.0,0.0,,,,,
resolution_member,4,0.001,2,0.002,0.2,,,,,285.18692605388816,0.48312222114576936,0.4266291259993505,225.86953253273788,0.11828379759484725,0.38722731055826237,3.4327864806964987,3.1031594531636406,1.0,0.0,0.0,,,,,
resolution_member,5,0.001,2,0.002,0.2,,,,,194.94078792076067,0.22838317955059506,0.12898268299228688,201.20433952627914,0.22354246357858149,0.42006766601944534,3.39293238844187,2.0906901821910866,1.0,0.0,0.0,,,,,
resolution_member,6,0.001,2,0.002,0.2,,,,,316.99367626535354,0.23660378069760865,0.3680196026626277,322.3006036478915,0.22104373825974158,0.23699864073186824,8.97268106045101,0.8860895568780182,1.0,0.0,0.0,,,,,
resolution_member,7,0.001,2,0.002,0.2,,,,,276.8642518346455,0.3299091317174104,0.5114638343276123,241.11138510000322,0.13351276956336014,0.1885070180585904,4.423496948859166,0.9815579466349699,1.0,0.0,0.0,,,,,
resolution_member,8,0.001,2,0.002,0.2,,,,,1226.409252574258,0.030850295114938083,-0.011074060475720342,877.9388562252285,0.45712375985993053,0.4860406844801057,43.629218626740965,1.303011627189894,1.0,0.0,0.0,,,,,
resolution_aggregate,,0.002,2,0.002,0.2,0.0015252842015620125,0.0036912930265659513,0.04131204791787198,0.1534735755748775,363.49437299041256,0.2539004537248079,0.009993038780699794,297.9082479294436,0.2833625557000813,0.4615972413107901,56.773830285054224,0.5874743545475631,1.0,0.0,0.0,,,,,
resolution_member,1,0.002,2,0.002,0.2,,,,,267.4654037749887,0.2771282880440543,0.2983817038157443,231.2918042634933,0.04515373374199054,0.17452337956205607,1.6254008555838482,0.8231495627650686,1.0,0.0,0.0,,,,,
resolution_member,2,0.002,2,0.002,0.2,,,,,714.873303914679,0.12293089778446824,-0.0183653991378044,534.356594523445,0.4402704714105267,0.46623013192473,29.723270542775523,0.8239765744093661,1.0,0.0,0.0,,,,,
resolution_member,3,0.002,2,0.002,0.2,,,,,291.31703625567354,0.43502725352762245,0.4780170698512644,252.35552122266785,0.19859236666221838,0.2924135405772401,6.275204029185563,0.4706851791577565,1.0,0.0,0.0,,,,,
resolution_member,4,0.002,2,0.002,0.2,,,,,283.6453619862076,0.4974447362162675,0.4397522704985133,223.89290877254433,0.13387555242282334,0.3937636383663975,3.5107174786358746,3.1231960451859915,1.0,0.0,0.0,,,,,
resolution_member,5,0.002,2,0.002,0.2,,,,,194.9323298395567,0.224489538662194,0.12426684266850556,201.25052135159547,0.22130824477112512,0.41949360766356253,3.4433665219323704,2.086977711371151,1.0,0.0,0.0,,,,,
resolution_member,6,0.002,2,0.002,0.2,,,,,317.38410606010626,0.22890356253082889,0.3385702412882134,322.77405254531885,0.21442342218224641,0.23702648751587213,8.903529551974245,0.8973328793219696,1.0,0.0,0.0,,,,,
resolution_member,7,0.002,2,0.002,0.2,,,,,276.7242048798939,0.33041249280692525,0.510232622279003,241.03513314302447,0.13440849902456728,0.18768501164213997,4.396904678134262,0.987912794869772,1.0,0.0,0.0,,,,,
resolution_member,8,0.002,2,0.002,0.2,,,,,306.2936730450079,0.5341737209350559,0.6029280723094675,233.16857465079448,0.20081138543440494,0.29065699155759567,1.4743206051304076,0.38400126411986774,1.0,0.0,0.0,,,,,
resolution_cross_epsilon,1,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.043857298733772906,0.9990402499905613,,
resolution_cross_epsilon,2,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,1.4173967482767742,0.6179630463579446,,
resolution_cross_epsilon,3,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.04738287696021638,0.9988769853878748,,
resolution_cross_epsilon,4,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.06746450664950443,0.997642308955255,,
resolution_cross_epsilon,5,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.029201366955119212,0.9995586116543025,,
resolution_cross_epsilon,6,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.031846378610687856,0.9994952065723591,,
resolution_cross_epsilon,7,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.018091465692548398,0.9998355956122142,,
resolution_cross_epsilon,8,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.9760626240273717,0.22545358021642367,,
resolution_cross_epsilon_aggregate,,0.002,2,0.002,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.32891290823824937,0.8547331980933669,1.4173967482767742,0.22545358021642367
resolution_aggregate,,0.001,5,0.005,0.2,0.005301035517685529,0.011292493267871344,0.03647944167429774,0.3566340511084841,1978.5052684590798,0.18865222109990726,-0.003751015348047924,1264.6163711022552,0.45017305782979117,0.4947536213756666,144.18565977152343,1.3977501015911837,1.0,0.0,0.0,,,,,
resolution_member,1,0.001,5,0.005,0.2,,,,,986.7229759013767,0.6355033839398775,0.5811199831057816,390.2591276929328,-0.10174173533660302,0.09837663135987926,0.5715022470104025,0.8067240766536138,1.0,0.0,0.0,,,,,
resolution_member,2,0.001,5,0.005,0.2,,,,,1101.4195756797635,0.6111037806424945,0.6384999678219841,560.8629628251989,0.06145623477639783,-0.054680372399788665,9.758919991440102,0.47074540567064366,1.0,0.0,0.0,,,,,
resolution_member,3,0.001,5,0.005,0.2,,,,,925.6673300083401,0.768266563541041,0.7871527182911625,443.575972078866,0.07790984866314167,0.1384063606228605,2.773247848466953,0.48467149781642516,1.0,0.0,0.0,,,,,
resolution_member,4,0.001,5,0.005,0.2,,,,,1040.3161877804462,0.800263814196636,0.7523833396517295,409.38675422390816,0.35308936697573207,0.5735301835065564,1.0532372555609042,2.7981348842613927,1.0,0.0,0.0,,,,,
resolution_member,5,0.001,5,0.005,0.2,,,,,745.5025102927416,0.7430236679194648,0.8588331413207754,356.37940295735774,0.126773635646468,0.45636754621184283,4.211160058856247,1.7952816730597931,1.0,0.0,0.0,,,,,
resolution_member,6,0.001,5,0.005,0.2,,,,,1271.9376776345412,0.6982383383858931,0.5295141023591577,616.491668262422,0.17087351535984968,0.4159009909839477,6.414842687755835,0.8331224843799196,1.0,0.0,0.0,,,,,
resolution_member,7,0.001,5,0.005,0.2,,,,,1026.1251248801734,0.6993859786980868,0.7012382337214936,387.31922398254875,-0.1806952128618337,0.16893604674406631,1.8635329247187151,0.8398126530985944,1.0,0.0,0.0,,,,,
resolution_member,8,0.001,5,0.005,0.2,,,,,4895.249479725026,0.030261416657238624,-0.02918784644514901,3362.3987693262407,0.47655674328707914,0.4709731229147466,14.949058121152415,1.4563032734875592,1.0,0.0,0.0,,,,,
resolution_aggregate,,0.002,5,0.005,0.2,0.005224328404650874,0.009593105160414646,0.027946026462229635,0.08061039808937538,1061.8970855359,0.7201569417866984,0.6085029888357203,463.20684410823526,0.11742033129854104,0.2708004195309334,8.501723198741308,0.5123268923925941,1.0,0.0,0.0,,,,,
resolution_member,1,0.002,5,0.005,0.2,,,,,985.9703406698317,0.6348141369472133,0.5810672832971137,390.05141730275733,-0.10276514766082184,0.09507497343788565,0.5849233755160408,0.8125519136288223,1.0,0.0,0.0,,,,,
resolution_member,2,0.002,5,0.005,0.2,,,,,1102.0546503609576,0.6126439537791354,0.6375287946614472,561.266015504216,0.06624251157125903,-0.054335880840954996,9.751062262928896,0.4687432902547483,1.0,0.0,0.0,,,,,
resolution_member,3,0.002,5,0.005,0.2,,,,,924.6314269605505,0.7701000243246088,0.7881503362989111,442.75206245354485,0.07630846996195895,0.13571547194982014,2.813746619213827,0.46761761967659543,1.0,0.0,0.0,,,,,
resolution_member,4,0.002,5,0.005,0.2,,,,,1039.833493066845,0.7954678053433872,0.752305014821198,411.57174470223424,0.3325411540659314,0.548029455003655,0.953167889474626,2.77091585407341,1.0,0.0,0.0,,,,,
resolution_member,5,0.002,5,0.005,0.2,,,,,745.3895223462155,0.7463660499973892,0.8586703064648965,356.4121975207333,0.1289054401120486,0.45810063175805094,4.28960670338807,1.7894558943043326,1.0,0.0,0.0,,,,,
resolution_member,6,0.002,5,0.005,0.2,,,,,1273.8843759480617,0.6980225650873777,0.5255954135840417,615.7656583026494,0.1667390326028511,0.4187217468659577,6.343805916947925,0.8253331590666552,1.0,0.0,0.0,,,,,
resolution_member,7,0.002,5,0.005,0.2,,,,,1026.6046144478344,0.699212445711545,0.7006367076362776,386.95869913597966,-0.18119600856252435,0.16550969535928065,1.8539306202773398,0.8372915120850324,1.0,0.0,0.0,,,,,
resolution_member,8,0.002,5,0.005,0.2,,,,,1290.6744168665946,0.8127520652023587,0.6899899507933671,477.46232308135836,0.20936164581833128,0.05295674937935769,3.79446658178097,0.09502616844342993,1.0,0.0,0.0,,,,,
resolution_cross_epsilon,1,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.016626254183985213,0.9998639873734146,,
resolution_cross_epsilon,2,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.022792882544530286,0.9997403848398922,,
resolution_cross_epsilon,3,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.017486768868074317,0.9998485737342787,,
resolution_cross_epsilon,4,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.08106709020228611,0.9964639191627506,,
resolution_cross_epsilon,5,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.029627672381077694,0.9995328545798728,,
resolution_cross_epsilon,6,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.009804133299674566,0.9999528433940801,,
resolution_cross_epsilon,7,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.008386000765301905,0.9999650660971043,,
resolution_cross_epsilon,8,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,1.0077920987839126,0.013778431516789763,,
resolution_cross_epsilon_aggregate,,0.002,5,0.005,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.14919786262860535,0.876143257587273,1.0077920987839126,0.013778431516789763
resolution_aggregate,,0.001,10,0.01,0.2,0.02102850992080528,0.03377622482409668,0.07090691349168346,0.5088998476789091,6176.560434847851,0.17705113023505548,-0.009668126025152147,3510.717780886911,0.45184336949348874,0.49052014802545785,71.66627801155957,1.3894075838973876,1.0,0.0,0.0,,,,,
resolution_member,1,0.001,10,0.01,0.2,,,,,3713.4976455829237,0.31086460470113386,-0.06109293214860697,811.1722543415469,0.19298309632809918,-0.09695150679705071,2.2505364603737332,0.8467670474772767,1.0,0.0,0.0,,,,,
resolution_member,2,0.001,10,0.01,0.2,,,,,3548.621732794474,0.44438557086822605,0.32430162386913053,1239.9378430563968,-0.2887853593861511,0.7827250342485935,5.654635257118208,0.25254137170085794,1.0,0.0,0.0,,,,,
resolution_member,3,0.001,10,0.01,0.2,,,,,2985.5191668516163,0.6368821427208001,0.739715138224011,694.736356081971,0.14220175507601404,0.1669253686413285,1.0521023797600568,0.6129832198214246,1.0,0.0,0.0,,,,,
resolution_member,4,0.001,10,0.01,0.2,,,,,3582.3556743790477,0.6246749475148481,0.3706830742095519,817.3011367882311,0.3346597751205888,0.294945371736992,1.5394139157165094,1.8494063622832915,1.0,0.0,0.0,,,,,
resolution_member,5,0.001,10,0.01,0.2,,,,,3150.047271775663,0.6842411955995149,0.8664244230295399,677.0260734129577,-0.22930318670989946,0.5874938564755944,5.5369622354642285,1.073410531072467,1.0,0.0,0.0,,,,,
resolution_member,6,0.001,10,0.01,0.2,,,,,5113.312261591992,0.32345515135665065,0.04422550495021619,1863.1042819679942,-0.16448601453477557,-0.03518164410888321,8.809161333665081,0.5266707288241532,1.0,0.0,0.0,,,,,
resolution_member,7,0.001,10,0.01,0.2,,,,,4009.037568156514,0.35629809393131623,0.40673251706869507,718.3986265469847,0.08655959920887979,0.4772351607139147,0.49245694648062877,0.494160630540479,1.0,0.0,0.0,,,,,
resolution_member,8,0.001,10,0.01,0.2,,,,,14315.32990472658,0.03925728825032886,-0.06514302107502423,9529.397158612752,0.45845309022840003,0.43902047298383773,5.08444502075888,1.5020649199117393,1.0,0.0,0.0,,,,,
resolution_aggregate,,0.002,10,0.01,0.2,0.021042652919470512,0.0333587363855171,0.06919794949373573,0.16098452487410767,3921.3111960470383,0.4549991192134935,0.19755778334879237,1050.3661792326864,-0.004674114470679447,0.04782966142386656,19.071507581923967,0.30402455361624336,1.0,0.0,0.0,,,,,
resolution_member,1,0.002,10,0.01,0.2,,,,,3712.177422084314,0.3107356728738644,-0.06116646558909489,809.053367150096,0.1932117129298421,-0.09393533696289212,2.2070824855981375,0.8781175880838091,1.0,0.0,0.0,,,,,
resolution_member,2,0.002,10,0.01,0.2,,,,,3550.4346534495417,0.44360046413164145,0.32331824251022906,1240.2408340165055,-0.2902044027362728,0.7849581155848367,5.655830134002057,0.25314537974749957,1.0,0.0,0.0,,,,,
resolution_member,3,0.002,10,0.01,0.2,,,,,2984.4557990979424,0.6379069730767365,0.7397069465752103,693.0697668805417,0.14371917033518733,0.17325820056300897,1.0819057065399482,0.6181170248966333,1.0,0.0,0.0,,,,,
resolution_member,4,0.002,10,0.01,0.2,,,,,3578.6635984961817,0.6254257022658636,0.3712811482181072,817.1690136564362,0.3333521959301578,0.2944424055693711,1.5698446757467233,1.8446288372075972,1.0,0.0,0.0,,,,,
resolution_member,5,0.002,10,0.01,0.2,,,,,3150.922482769009,0.6845413339926116,0.8666802567863898,678.2169446606237,-0.22691360706748434,0.5880085878760496,5.587008504161441,1.0702116578223668,1.0,0.0,0.0,,,,,
resolution_member,6,0.002,10,0.01,0.2,,,,,5119.4554365681415,0.3228530965790527,0.04394763457048471,1860.272653868773,-0.16585041673288978,-0.033255036180373454,8.774963840311612,0.524113930302459,1.0,0.0,0.0,,,,,
resolution_member,7,0.002,10,0.01,0.2,,,,,4010.3927370226215,0.3561069540105318,0.4073580027194928,717.8089356423171,0.08688161390900478,0.4820668138078962,0.49069031495723126,0.49836239288045053,1.0,0.0,0.0,,,,,
resolution_member,8,0.002,10,0.01,0.2,,,,,4763.75992215622,0.5559287557548612,0.20037682527923859,1024.419381434827,0.3894667043511872,0.28608676930526045,0.5927315589514217,0.3285100167479101,1.0,0.0,0.0,,,,,
resolution_cross_epsilon,1,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.018705610081577784,0.9998405359653524,,
resolution_cross_epsilon,2,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.004056940880472475,0.9999918088939105,,
resolution_cross_epsilon,3,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.02393414620417713,0.9997111512695771,,
resolution_cross_epsilon,4,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.02168210694904308,0.999752992401,,
resolution_cross_epsilon,5,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.008240100474418649,0.9999664601123532,,
resolution_cross_epsilon,6,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.005724487360903999,0.9999847843778137,,
resolution_cross_epsilon,7,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.004740613784988946,0.9999890787527268,,
resolution_cross_epsilon,8,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,1.004515981292639,-0.006965820106900915,,
resolution_cross_epsilon_aggregate,,0.002,10,0.01,0.2,,,,,,,,,,,,,1.0,0.0,0.0,0.001,0.13644999837852764,0.8740338739582291,1.004515981292639,-0.006965820106900915
